natcode,Incid 1,Incid 2,Incid 3,Incid 4,Incid 5,Incid 6,Incid 7,Incid 8,Incid 9,Incid 10,Incid 11,Incid 12,Incid 13,Incid 14,Incid 15,Incid 16,Incid 17,Incid 18,Incid 19,Incid 20,Incid 21,Incid 22,Incid 23,Incid 24,Incid 25,Incid 26,Incid 27,Incid 28,Incid 29,Incid 30,Incid 31
10051,0,0.300029184,0.600058368,0.600058368,0.600058368,0.600058368,0.600058368,0.600058368,0.600058368,0.600058368,0.900087552,0.900087552,0.900087552,0.600058368,0.600058368,0.600058368,0.600853148,0.300426574,0.300426574,0.300426574,0.300426574,0.299830883,0.299830883,0.299830883,0.299830883,0.599661767,0.599661767,0.601052172,0.601052172,0.601052172,0.601052172
10104,0,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0.498236272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497962817
10195,0.273197306,0.273197306,0.273197306,0.273197306,0.546394612,0.546394612,1.365986529,1.365986529,1.365986529,1.365986529,1.365986529,1.912381141,1.912381141,1.912381141,1.912381141,1.912381141,1.91642057,2.190194937,2.463969304,2.190194937,2.463969304,2.462483195,2.188873951,2.462483195,2.188873951,2.462483195,2.462483195,1.915842464,1.915842464,1.915842464,1.915842464
10239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734051985,0.734051985,0.734051985,0.734051985,0.734051985,0.734051985
10293,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.536539476,0.536539476,0.536539476,0.536539476,1.341348688,1.609618426,1.609618426,1.609618426,1.609618426,1.877333068,1.877333068,1.877333068,2.681904383,2.681904383,1.876778301,2.681111858,3.485445415,3.485445415,3.753556601,3.485445415,2.682697377,3.219236852,2.950967114,3.219236852
10346,0.824058358,0.824058358,0.824058358,0,0,0,0,0,0,0,0,0,0,0,0,1.648116717,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.652619768,1.65111602,2.476674029,2.476674029,2.476674029
10373,0.331611203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331368975,0.331368975,0.331368975,0.331368975
10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10453,0.407770001,0.815540002,0.815540002,0.815540002,0.815540002,0.815540002,0.815540002,0.815540002,0.815540002,0.815540002,0.815540002,1.223310004,1.223310004,1.223310004,1.223310004,1.631080005,1.631813404,2.447720107,2.855673457,2.855673457,2.855673457,2.863398453,2.863398453,3.272455375,3.272455375,3.272455375,4.090569219,3.68317288,3.68317288,3.68317288,4.092414311
10514,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0,0.330885577,0.330885577,0.330885577,0.330885577,0.330885577,0.330764948,0.330764948,0.330764948,0.330764948,0.330764948,0.330885577,0.330885577,0.330885577,0.330885577,0.661771154,0.661771154,0.662254199,0.662254199,0.662254199,0.662254199
10532,0.613447095,0.920170642,0.920170642,0.613447095,0.613447095,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.306723547,0.307659631,0.307659631,0.307659631,0.307659631,0.307659631,0.308391657,0.308391657,0.308391657,0.308391657,0.308391657,0.308391657,0.616993031,0.925489547,0.925489547,0.925489547
10649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786211658
10701,0.602049272,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,1.204098544,0.602049272,0.602049272,0.602049272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12912,5.161564017,5.73507113,5.73507113,5.73507113,5.73507113,5.73507113,4.588056904,4.588056904,4.588056904,4.014549791,3.441042677,7.455592469,7.455592469,6.308578242,6.308578242,7.455592469,6.87773786,7.450882682,9.170317147,9.74346197,11.46289644,9.170317147,9.74346197,12.03604126,10.88975161,12.03604126,12.03604126,8.024027504,8.024027504,8.024027504,8.024027504
9280,0.981117332,0.735837999,0.735837999,0.490558666,0.490558666,0.490558666,0.735837999,0.981117332,1.226396665,1.226396665,1.226396665,1.226396665,1.716955331,1.962234664,2.207513997,2.207513997,2.453456605,2.944147927,4.41622189,4.41622189,4.41622189,4.419807456,4.419807456,4.419807456,3.928717738,4.419807456,4.419807456,4.419807456,4.419807456,3.928717738,3.928717738
10827,1.968087316,1.968087316,1.968087316,2.249242647,2.530397978,2.530397978,1.968087316,1.968087316,1.405776654,1.405776654,1.405776654,1.405776654,1.405776654,0.843465992,1.124621324,1.124621324,1.124272928,1.124272928,2.248545856,1.967477624,1.967477624,2.252733092,1.971141455,1.971141455,2.534324728,2.815916365,3.379099638,3.380148722,3.661827782,3.943506842,3.661827782
12920,2.924639783,2.599679807,2.599679807,2.924639783,2.924639783,2.924639783,4.224479686,4.224479686,4.549439663,4.874399639,4.874399639,4.549439663,4.549439663,5.199359615,5.199359615,5.524319591,5.522341674,6.17202893,6.821716186,7.471403442,7.79624707,6.831499931,7.482118972,7.807428492,6.18088089,6.18088089,5.855571369,5.208687493,5.534230462,5.208687493,5.208687493
10872,1.114878659,1.337854391,1.560830123,1.560830123,1.560830123,1.337854391,1.337854391,1.114878659,1.337854391,1.337854391,1.337854391,1.114878659,1.337854391,1.560830123,1.783805854,2.006781586,1.782929506,1.337197131,1.560063318,1.560063318,1.560063318,1.560446626,1.33752568,1.33752568,1.33752568,1.33752568,1.33752568,1.339170853,1.115975711,0.892780568,0.892780568
10916,0.72092829,0.72092829,0.72092829,0.72092829,0.72092829,0.72092829,0.360464145,0.360464145,0.360464145,0.360464145,0.360464145,0.360464145,0.360464145,0,0,0,0,0.360464145,0.72092829,0.72092829,0.72092829,0.720070042,0.720070042,0.720070042,0.720070042,0.720070042,0.720070042,0.720070042,0.720070042,0.720070042,0.720070042
10943,0.957055119,0.957055119,0.957055119,0.957055119,0.957055119,0.957055119,0.957055119,0.957055119,1.196318899,0.957055119,0.957055119,0.71779134,0.957055119,1.196318899,1.196318899,0.957055119,1.196318899,0.957055119,0.957055119,1.196318899,1.196318899,0.957812882,1.197266103,1.197266103,1.197266103,1.197266103,1.436719324,1.437478087,1.437478087,1.197898406,0.958318725
11174,0.823310574,1.646621149,1.646621149,1.646621149,1.646621149,1.646621149,1.646621149,2.469931723,2.469931723,2.469931723,2.469931723,2.469931723,2.469931723,1.646621149,1.646621149,1.646621149,0.826309884,0.826309884,0.826309884,0.826309884,0.826309884,0.826309884,0.826309884,0.826309884,0.826309884,0,0.826309884,0.829331126,0.829331126,0.829331126,0.829331126
11058,2.14235715,2.499416675,2.14235715,1.785297624,1.428238099,1.071178574,1.071178574,1.428238099,1.428238099,1.428238099,1.428238099,1.785297624,1.785297624,1.428238099,1.785297624,2.14235715,2.152522545,2.511276303,2.511276303,2.511276303,2.511276303,2.512269687,2.512269687,2.512269687,2.153374018,1.794478348,1.794478348,1.439568827,1.439568827,1.439568827,1.439568827
11236,0.734051985,0.734051985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734646358,0.734646358,0.734646358
11307,0,0,0,0,0,0,0,0,0,0,0,1.307331776,1.307331776,1.307331776,1.307331776,1.307331776,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.311110192,1.314910511,0,0,0
11352,1.387821419,1.387821419,1.387821419,2.428687484,2.428687484,2.081732129,3.122598193,3.122598193,3.816508903,3.816508903,3.816508903,3.816508903,4.163464257,4.163464257,4.857374966,6.592151741,6.941761689,8.330114027,7.288849773,7.288849773,7.288849773,7.294430822,7.294430822,7.294430822,5.210307731,6.947076974,6.252369276,6.592151741,6.592151741,6.592151741,6.592151741
9333,2.632364369,2.632364369,2.851728067,3.071091764,3.071091764,3.071091764,2.632364369,2.413000672,1.75490958,1.535545883,1.316182185,0.87745479,1.096818487,1.316182185,1.316182185,1.316182185,2.851728067,2.632364369,2.632364369,2.632364369,2.632364369,2.63427511,2.63427511,2.63427511,2.63427511,2.63427511,2.63427511,3.074064748,2.854488695,2.634912641,2.854488695
11398,1.376765179,1.50192565,1.752246591,1.752246591,1.752246591,2.252888474,1.62708612,1.752246591,1.752246591,1.62708612,1.62708612,1.877407062,2.002567532,2.503209416,2.628369887,2.878690828,2.752770868,2.502518971,2.252267073,2.252267073,1.626637331,2.253510218,2.253510218,1.752730169,2.003120193,2.37870523,2.37870523,2.630184057,2.379690337,2.129196617,2.504937197
11423,0.233897462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233536229,0.233837179,0.233837179,0.233837179,0.233837179,0.701511535,0.701511535,0.70133078,0.70133078,0.70133078,0.70133078
11478,1.025184467,1.025184467,1.025184467,1.025184467,1.025184467,1.025184467,1.025184467,1.025184467,1.025184467,1.025184467,0,0,0,0,0,0,0,0,2.069072412,2.069072412,2.069072412,2.071434367,2.071434367,2.071434367,2.071434367,2.071434367,2.071434367,2.076174491,2.076174491,2.076174491,2.076174491
11502,0.451836779,0.451836779,0.451836779,0.451836779,0.451836779,0.451836779,0.903673558,0.903673558,0.903673558,0.903673558,0.903673558,0.451836779,0.451836779,0.451836779,0.451836779,0.451836779,0.451387191,0.902774381,0.902774381,0.902774381,0.902774381,0.902774381,0.902774381,0.902774381,0.902774381,1.805548761,2.256935952,2.255813656,2.255813656,1.804650925,1.804650925
9459,0.110281786,0.110281786,0.220563572,0.220563572,0.220563572,0.330845358,0.330845358,0.330845358,0.330845358,0.441127144,0.441127144,0.441127144,0.441127144,0.441127144,0.441127144,0.661690716,0.661690716,0.551408929,0.661690716,0.661690716,0.771972501,0.661449516,0.771691102,1.10241586,1.10241586,1.543382204,1.763865376,1.761724763,1.981940358,2.312263751,2.642587144
9495,3.661701468,3.661701468,3.559987539,3.559987539,3.051417891,2.847990031,2.135992524,2.034278593,1.525708945,1.525708945,1.525708945,1.729136804,1.830850734,1.220567156,1.220567156,1.220567156,1.119104147,0.915630666,1.017367406,1.119104147,1.424314369,1.018052348,1.119857583,1.628883757,1.628883757,1.730688992,1.832494227,1.83331708,1.629615183,1.425913285,1.527764234
9538,0.378312625,0.378312625,0.378312625,0.472890781,0.472890781,0.472890781,0.662047094,0.75662525,0.662047094,0.75662525,0.662047094,0.567468938,0.567468938,0.567468938,0.851203406,1.134937874,1.324094187,1.324094187,1.324094187,1.418672343,1.418672343,1.418820245,1.513408262,1.513408262,1.513408262,1.607996278,1.797172311,1.796610402,1.985727286,2.17484417,2.17484417
9574,0.965628296,1.287504394,1.367973419,1.287504394,1.287504394,1.287504394,1.367973419,1.207035369,1.287504394,1.04609732,0.965628296,1.04609732,1.367973419,1.287504394,1.448442443,1.609380493,1.369552504,1.61123824,1.933485887,2.094609712,2.658543095,1.932970977,2.094051893,2.738375552,2.818916009,3.946482413,4.188103786,4.191452482,5.561735025,5.964759302,6.206573868
9627,3.008480369,2.892769586,2.777058802,2.661348018,2.314215668,1.967083318,1.504240184,1.735661751,1.504240184,1.272818617,1.041397051,0.925686268,0.809975484,0.462843134,0.462843134,0.462843134,0.694353254,0.694353254,1.272980966,1.272980966,1.272980966,1.272818617,1.272818617,1.272818617,1.504240184,1.157107834,1.157107834,1.273955933,1.158141757,1.158141757,1.158141757
11584,0.327186532,0.545310886,0.654373064,0.763435241,0.763435241,0.763435241,0.763435241,0.654373064,0.654373064,0.654373064,0.654373064,0.763435241,0.545310886,0.654373064,0.763435241,0.981559596,0.872497418,0.763435241,0.654373064,0.654373064,0.654373064,0.653508945,0.653508945,0.653508945,0.653508945,0.762427103,0.762427103,0.653822906,0.76279339,0.76279339,0.76279339
9654,3.365265406,3.42876098,3.492256554,3.619247701,3.809734422,3.809734422,3.555752127,3.746238849,3.555752127,3.111283111,3.047787538,3.238274259,3.301769833,3.238274259,3.42876098,3.174778685,2.921000813,2.603500725,2.603500725,2.603500725,2.47650069,2.796545228,2.669429535,2.732987381,2.732987381,2.09740892,2.224524613,1.971259871,2.289205012,2.098437927,1.907670843
12091,0.521064021,0.636856026,0.752648031,0.868440035,0.868440035,0.868440035,1.100024044,1.100024044,1.042128042,1.100024044,1.042128042,1.157920047,1.157920047,1.331608054,1.505296061,1.331608054,1.388972257,1.678341477,1.562593788,1.909836853,1.909836853,1.621501952,1.911055872,1.911055872,1.679412735,1.737323519,1.853145088,1.680270728,1.969972578,1.912032208,1.796151468
9690,0.284193658,0.284193658,0.426290487,0.426290487,0.426290487,0.568387316,0.568387316,0.568387316,0.568387316,0.568387316,0.568387316,0.710484144,0.852580974,0.710484144,0.710484144,0.852580974,0.994989467,0.852848115,0.994989467,1.279272172,1.13713082,0.995301327,1.279673135,1.137487231,0.995301327,1.706230847,1.706230847,2.274974462,2.843718078,2.701532174,2.701532174
11539,1.417954402,1.215389488,1.215389488,1.215389488,1.215389488,1.215389488,1.620519318,1.620519318,2.430778975,2.025649147,2.025649147,1.620519318,1.620519318,1.620519318,1.620519318,1.620519318,1.620157594,1.822677293,2.025196993,2.63275609,2.63275609,2.228711653,2.633931953,2.836542103,2.633931953,3.241762403,2.431321802,2.839078127,2.839078127,2.636286832,2.636286832
11637,0,0,0,0,0,0,0,0,0.503769158,0.503769158,0.503769158,1.007538315,1.007538315,2.518845788,2.518845788,2.518845788,4.039124108,6.058686162,6.058686162,6.058686162,6.058686162,6.062059596,6.062059596,6.062059596,6.062059596,6.062059596,5.556887963,5.048905135,5.048905135,3.534233595,3.534233595
11664,0,0,0,0,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.659846002,0.659846002,0.659846002,0,0,0.663222407,0,0,0,0,0.663222407,0.649919952,0.649919952,0.649919952,1.299839903
11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832756542,0.832756542,0.832756542,1.249134814,1.665513085,2.081891355,2.498269626,1.665513085,2.081891355,2.498269626,2.498269626,2.498269626,2.498269626,2.494834792,2.494834792,2.494834792,2.079028993
11762,1.684843552,0,0,0,0,0,0,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.842421776,0.840081716,0.840081716,0.840081716,0.840081716,0,0,0,0,0,0
12144,0.428067116,0.428067116,0.428067116,0.428067116,0.428067116,0.428067116,0.214033559,0.214033559,0.856134232,1.070167791,1.070167791,1.712268465,1.926302023,2.354369139,2.354369139,2.996469813,3.210503372,3.210503372,3.424536929,3.424536929,3.852604046,3.42615342,3.42615342,4.068557187,4.710960954,5.781633897,5.139230131,4.284714299,4.713185729,4.284714299,4.498950014
11842,1.249278145,0.624639072,0.624639072,0.624639072,0.624639072,0.624639072,0.624639072,0.624639072,0.624639072,0.312319536,0.312319536,0.312319536,0.312319536,0.312319536,0.312319536,0.312319536,0.312212062,0.312212062,0.312212062,0.312212062,0.312212062,0.311782905,0.311782905,0.311782905,0.311782905,0.311782905,0.623565809,0.935027399,1.246703199,1.246703199,1.246703199
11940,0.291451415,0.291451415,0.145725707,0.145725707,0.145725707,0.145725707,0.145725707,0.145725707,0.145725707,0,0,0,0,0,0.145725707,0.145725707,0.145562049,0.145562049,0.145562049,0.145562049,0.145562049,0.145468696,0.145468696,0.145468696,0.145468696,0.145468696,0.436406086,0.436756219,0.582341626,0.873512439,0.727927032
12206,2.027136218,1.737545329,1.447954441,1.447954441,1.447954441,1.447954441,1.158363553,1.737545329,1.737545329,1.737545329,1.447954441,1.447954441,1.447954441,1.158363553,1.158363553,1.158363553,1.156886519,1.156886519,1.156886519,1.156886519,1.156886519,1.156517849,1.156517849,1.156517849,1.156517849,0.578258925,0.578258925,0.288945304,0.288945304,0.288945304,0
11995,0.305793142,0.305793142,0.305793142,0.305793142,0.305793142,0.305793142,0.305793142,0.305793142,0,0,0,0,0,0,0,0,0,0,0.305999411,0.305999411,0.305999411,0.305690112,0.305690112,0.305690112,0.611380224,0.611380224,0.611380224,0.611792483,0.917688725,0.917688725,0.917688725
12037,2.124796845,2.124796845,1.699837476,2.124796845,2.124796845,2.124796845,1.91231716,1.91231716,1.91231716,1.699837476,1.062398422,2.549756214,2.549756214,2.762235898,2.762235898,2.974715583,2.9754124,3.613000772,3.187941857,3.400471315,3.400471315,3.401268051,3.401268051,3.401268051,3.401268051,3.188688798,2.976109545,2.338919799,1.701032581,1.701032581,1.701032581
12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,0.214336937,0.214336937,0.214336937,0.214336937,0.214336937,0,0,0,0,0,0,0,0,0,0.214336937,0.428673873,0.642403766,0.642403766,0.642403766,0.642403766,0.642403766,0.640891161,0.640891161,0.640891161,0.640891161,0.854521547,0.854521547,1.068151934,1.068151934,1.068151934,1.068151934
12288,1.032182313,1.032182313,6.193093876,8.2574585,9.289640813,9.289640813,9.289640813,10.32182313,13.41837006,13.41837006,13.41837006,15.48273469,15.48273469,17.54709931,18.57928163,19.61146394,19.52262378,13.3575847,11.30257166,10.27506515,10.27506515,11.30257166,10.27506515,10.27506515,11.30257166,10.27506515,7.192545605,5.137532575,5.137532575,5.137532575,2.05501303
12340,0.405945527,0.405945527,0.202972764,0.202972764,0.202972764,0.202972764,0,0,0,0,0,0.405945527,0.405945527,0.405945527,0.405945527,0.405945527,0.405945527,0.608918291,1.014863818,1.420809345,1.420809345,1.218109088,1.42112727,1.42112727,1.827163633,2.639236359,2.436218177,2.436763436,2.436763436,2.436763436,2.639827056
12055,0,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.234078497,0.468156993,0.70223549,0.468519624,0.468519624,0.702779436,0.937039249,0.937039249,0.703324227,0.937765636,0.937765636,1.172207045,1.172207045,1.172207045,1.171601566,1.171601566,1.171601566,0.937281253
12368,0.589403369,0.589403369,0.687637263,0.589403369,0.687637263,0.982338948,0.982338948,0.982338948,0.982338948,0.982338948,0.982338948,0.982338948,1.178806738,1.178806738,1.178806738,1.080572843,1.37512564,1.4733489,1.66979542,1.66979542,1.37512564,1.671242853,1.671242853,1.671242853,1.57293445,2.064476466,2.064476466,1.969582661,2.166540927,2.166540927,2.166540927
12402,0,0,0,0,0,0,4.629021697,4.629021697,4.629021697,4.629021697,4.629021697,4.629021697,4.629021697,4.629021697,4.629021697,4.629021697,4.640860628,4.640860628,4.640860628,4.640860628,4.640860628,4.640860628,4.640860628,4.640860628,0,0,0,0,0,0,0
12126,0.768562688,0.768562688,1.152844031,1.152844031,0.768562688,0.768562688,0.768562688,2.305688063,1.921406719,1.921406719,1.921406719,2.689969406,2.689969406,3.074250751,3.074250751,3.842813438,3.842813438,3.458532094,3.458532094,3.458532094,4.611376126,3.844441749,4.228885924,4.613330099,4.613330099,3.075553399,2.691109224,2.70601524,2.70601524,2.70601524,2.70601524
9360,3.363724563,3.975310848,3.975310848,4.28110399,4.28110399,3.975310848,2.752138279,2.140551995,2.140551995,1.528965711,1.528965711,1.528965711,1.223172569,1.834758853,1.834758853,2.752138279,2.13911006,2.13911006,2.13911006,2.13911006,2.13911006,2.143441704,2.449647661,2.449647661,2.449647661,2.75585362,3.368265535,3.368265535,3.368265535,3.368265535,2.75585362
12457,0.139454081,0.139454081,0.139454081,0.139454081,0.139454081,0.139454081,0.139454081,0.139454081,0.418362244,0.418362244,0.418362244,0.557816325,0.557816325,0.557816325,0.557816325,0.418362244,0.558933161,0.558933161,0.698666451,0.698666451,0.698666451,0.699528337,0.699528337,0.699528337,0.979339671,0.979339671,0.699528337,0.700392352,0.560313882,0.560313882,0.700392352
